x,y,text
6.9811115,10.23191,"I hired men to row, and took an oar myself; for I had always experienced relief from mental torment in bodily exercise."
8.024334,12.083606,"But the overflowing misery I now felt, and the excess of agitation that I endured, rendered me incapable of any exertion."
9.804071,9.1370735,"If I looked up, I saw the scenes which were familiar to me in my happier time, and which I had contemplated but the day before in the company of her who was now but a shadow and a recollection."
5.584724,10.42361,"The rain had ceased for a moment, and I saw the fish play in the waters as they had done a few hours before; they had then been observed by Elizabeth."
5.67274,10.829962,"The sun might shine, or the clouds might lower: but nothing could appear to me as it had done the day before."
8.487333,12.041158,A fiend had snatched from me every hope of future happiness: no creature had ever been so miserable as I was; so frightful an event is single in the history of man.
8.37473,11.845773,"Mine has been a tale of horrors; I have reached their _acme_, and what I must now relate can but be tedious to you."
9.958267,8.299488,"his eyes wandered in vacancy, for they had lost their charm and their delight--his Elizabeth, his more than daughter, whom he doated on with all that affection which a man feels, who in the decline of life, having few affections, clings more earnestly to those that remain."
9.190725,12.345147,"Cursed, cursed be the fiend that brought misery on his grey hairs, and doomed him to waste in wretchedness!"
8.472436,11.426339,"He could not live under the horrors that were accumulated around him; the springs of existence suddenly gave way: he was unable to rise from his bed, and in a few days he died in my arms."
7.218091,11.489056,"Sometimes, indeed, I dreamt that I wandered in flowery meadows and pleasant vales with the friends of my youth; but I awoke, and found myself in a dungeon."
8.137036,10.505481,"Melancholy followed, but by degrees I gained a clear conception of my miseries and situation, and was then released from my prison."
8.1974,11.23126,"For they had called me mad; and during many months, as I understood, a solitary cell had been my habitation."
9.734456,12.120983,"Liberty, however, had been an useless gift to me, had I not, as I awakened to reason, at the same time awakened to revenge."
9.301656,12.472592,"As the memory of past misfortunes pressed upon me, I began to reflect on their cause--the monster whom I had created, the miserable dæmon whom I had sent abroad into the world for my destruction."
9.162641,12.490397,"I was possessed by a maddening rage when I thought of him, and desired and ardently prayed that I might have him within my grasp to wreak a great and signal revenge on his cursed head."
11.066361,10.779382,"Nor did my hate long confine itself to useless wishes; I began to reflect on the best means of securing him; and for this purpose, about a month after my release, I repaired to a criminal judge in the town, and told him that I had an accusation to make; that I knew the destroyer of my family; and that I required him to exert his whole authority for the apprehension of the murderer."
11.201466,10.496905,"The magistrate listened to me with attention and kindness:--""Be assured, sir,"" said he, ""no pains or exertions on my part shall be spared to discover the villain."""
8.480117,10.863763,"It is indeed a tale so strange, that I should fear you would not credit it, were there not something in truth which, however wonderful, forces conviction."
9.149748,11.701701,"My manner, as I thus addressed him, was impressive, but calm; I had formed in my own heart a resolution to pursue my destroyer to death; and this purpose quieted my agony, and for an interval reconciled me to life."
7.540248,10.200724,"I now related my history, briefly, but with firmness and precision, marking the dates with accuracy, and never deviating into invective or exclamation."
10.758706,10.620216,"The magistrate appeared at first perfectly incredulous, but as I continued he became more attentive and interested; I saw him sometimes shudder with horror, at others a lively surprise, unmingled with disbelief, was painted on his countenance."
10.775505,11.2870245,"When I had concluded my narration, I said, ""This is the being whom I accuse, and for whose seizure and punishment I call upon you to exert your whole power."
10.951295,10.555577,"It is your duty as a magistrate, and I believe and hope that your feelings as a man will not revolt from the execution of those functions on this occasion."""
8.54533,10.873488,"He had heard my story with that half kind of belief that is given to a tale of spirits and supernatural events; but when he was called upon to act officially in consequence, the whole tide of his incredulity returned."
